"Order","Index","Topic","Argument","Words","Condition_Share","Share","Agreement","Agreement.Contacts","New","Dwell.Time"
25,130,"Hjælper eller skader sociale medier menneskelige relationer?","Sociale medier har gjort det lettere at kommunikere og forbedret kvaliteten af kommunikationen",13,1,0,90.99972,81.8336,0,5600
26,198,"Bør sexarbejde være lovligt?","Legalisering af sexarbejde øger dets udbredelse og medfører større skade",12,1,0,30.4551,17.42957,0,2908
27,287,"Bør vi tilpasse os klimaforandringer i stedet for at forhindre dem?","Det er umuligt at stoppe klimaforandringerne og deres påvirkninger",10,1,0,19.60049,12.00226,0,2342
28,180,"Bør dyreforsøg forbydes?","Dyreforsøg er en effektiv metode til at teste produkter",9,1,0,65.67229,25.51022,0,2725
29,222,"Bør brugen af plastik undgås?","Plastik bliver eksporteret, hvorfor et nedsat forbrug af plastik vil reducere CO2-emmisionen, der stammer fra transport",13,1,0,1.26826,24.42476,0,3060
30,176,"Bør abort betragtes som mord?","At sidestille abort med mord ville få kvinder til at bruge usikre metoder og sætte deres liv i fare",17,1,0,0,0.18279,0,4491
31,136,"Bør et udvælgelseslotteri være en grundlæggende del af demokratiske politiske systemer?","Politik ville være mere repræsentativt under et lotterisystem",9,1,0,44.20428,43.23942,0,7800
32,188,"Bør religion være involveret i politik?","Det er nødvendigt at involvere religion i politik for at sikre, at love og politikker er etiske",15,1,0,97.99491,89.43183,0,2641
33,281,"Bør der ikke være nogen begrænsning for ytringsfriheden?","Én persons frihed slutter, hvor en andens begynder: stødende og truende tale bør være ulovlig",13,1,0,99.80401,89.91426,0,6960
34,220,"Bør brugen af plastik undgås?","Jo mindre plastik vi bruger, desto mindre plastikforurening vil der være",12,1,0,28.52539,14.535,0,3251
35,134,"Hjælper eller skader sociale medier menneskelige relationer?","Det er blevet påvist, at sociale medier kan føre til depression hos individer",9,1,0,99.20098,99.44219,0,5149
36,290,"Bør vi tilpasse os klimaforandringer i stedet for at forhindre dem?","Hvis vi beslutter os for at tilpasse os klimaforandringerne, vil vi miste evnen til at afværge dem",17,1,0,68.20503,84.48695,0,3257
37,175,"Bør abort betragtes som mord?","Et foster eller en embryon er ikke en person; derfor bør abort ikke betragtes som mord.",15,1,0,99.44219,100,0,4207
38,184,"Bør atomkraft erstatte fossile brændstoffer?","Der er bekymring vedrørende sikkerheden i forbindelse med kernekraftreaktorer og potentiel fare for aktørerne",13,1,0,80.50693,89.19062,0,4227
39,156,"Er moderne teknologi er en ulempe for samfundet?","Mange samfund ville ikke være mulige uden moderne teknologi - især store urbaniserede samfund",14,1,0,98.35673,97.15066,0,3456
40,60,"Hjælper eller skader elektroniske apparater børns udvikling?","Elektroniske enheder kan have en negativ indvirkning på børns sociale og psykologiske udvikling",9,1,0,87.74333,79.42146,0,2949
41,228,"Bør brugen af plastik undgås?","Plastik bliver sandsynligvis erstattet af noget, der er mindre miljøvenligt. Så det ville ikke give mening at undgå brugen af plastik",16,1,0,92.56761,93.89428,0,3283
42,112,"Er stråling fra mobiltelefoner og Wi-fi skadeligt?","Mobiltelefonstråling absorberes mere af børns hjerner end af voksnes hjerner",13,1,0,54.33525,71.2202,0,2267
43,21,"Er mennesker fundamentalt anderledes end andre dyr?","Mennesker er intellektuelt overlegne overfor andre væsener på Jorden",9,1,0,100,98.35673,0,383
44,199,"Bør salget af genetisk modificeret mad forbydes?","Genetisk modificeret mad udgør en trussel mod sundheden for dem, der indtager det.",11,1,0,74.35598,81.95421,0,2094
45,107,"Er det etisk forkert at se pornografi?","At se pornografi bidrager til overtrædelser af menneskerettighederne, herunder kønslig ulighed",10,1,0,0,3.801,1,1634
46,195,"Bør sexarbejde være lovligt?","Regeringen har ikke ret til at forbyde en interaktion mellem samtykkende voksne",12,1,0,0,0,0,3576
47,288,"Bør vi tilpasse os klimaforandringer i stedet for at forhindre dem?","Menneskeheden har en lang historie med succesfuldt at tilpasse sig til klimaforandringer",11,1,0,46.49581,14.65561,0,1084
48,246,"Bør alle stoffer blive legaliseret?","Hvis stoffer blev legaliseret, ville narkohandlen være mindre i stand til at fremme alvorlig kriminalitet",15,1,0,74.95901,76.28569,0,3167
49,132,"Hjælper eller skader sociale medier menneskelige relationer?","Sociale medier giver brugerne mulighed for at oprette forbindelse til flere mennesker",9,1,0,100,100,0,1800
50,245,"Bør alle stoffer blive legaliseret?","Det har skadet samfund i hele verden at håndhæve kriminialisering af stoffer og bør stoppes",17,1,0,86.41666,92.447,0,2093
51,56,"Hjælper eller skader elektroniske apparater børns udvikling?","Elektroniske apparater hjælper børn med særlige behov med at læse og skrive ligesom andre børn",12,1,0,85.81362,74.83841,0,2527
52,213,"Er det etisk forkert at spise kød?","Vegetariske kostvaner bidrager direkte og indirekte til bedre sundhedsresultater for alle mennesker",13,1,0,22.85687,28.88721,0,1958
53,31,"Er Darwins evolutionsteori filosofi eller videnskab?","Der er aldrig blevet dokumenteret et enkelt eksempel på evolution",9,1,0,0.42401,6.81617,0,5377
54,280,"Bør der ikke være nogen begrænsning for ytringsfriheden?","Ubegrænset ytringsfrihed kan bruges til at sprede hadefulde og/eller skadelige ideologier",13,1,0,57.95345,72.30566,0,5167
55,286,"Bør vi tilpasse os klimaforandringer i stedet for at forhindre dem?","At tilpasse sig klimaforandringerne ville være hurtigere end at afværge dem",10,1,0,47.94309,51.6819,0,2665
56,47,"Skabte et guddommeligt væsen universet?","Kompleksiteten på mange af universets fænomener og interaktioner antyder tilstedeværelsen af en guddommelig skaber",14,1,0,27.31933,38.89758,0,2474
57,54,"Hjælper eller skader elektroniske apparater børns udvikling?","Elektroniske enheder kan gavne forældre ved at tilbyde dem større kontrol over deres børns udvikling",13,1,0,72.54688,83.03967,0,3609
58,166,"Liv vs. valg: Bør abort være lovligt?","For at opnå kønslig lighed er det fundamentalt, at individer kan kontrollere deres egen reproduktion",15,1,0,99.68341,99.5628,0,2593
59,126,"Er videnskab lig religion?","Undersøgelse af definitionerne af religion viser fokus på guddommelighed og åndelighed, som slet ikke er til stede i vestlig videnskab",20,1,0,40.94789,34.19391,0,2142
60,155,"Er moderne teknologi er en ulempe for samfundet?","Teknologisk tilbagestående lande har ingen magt på den globale scene",10,1,0,100,100,0,3084
61,50,"Skabte et guddommeligt væsen universet?","Observationer af Guds skabende kraft er aftaget, efterhånden som menneskeheden har udviklet sig",11,1,0,87.1403,71.82324,1,3451
62,119,"Er videnskab lig religion?","Både videnskab og religion bruger personlige erfaringer som en måde at forstå tilværelsen på",13,1,0,81.47178,78.69782,0,2909
63,116,"Er stråling fra mobiltelefoner og Wi-fi skadeligt?","Mobiltelefoner og Wi-Fi udsender ikke-ioniserende stråling, som ikke er skadelig i små doser.",14,1,0,48.1843,35.88241,0,2991
64,227,"Bør brugen af plastik undgås?","Så længe det er genanvendeligt, er der intet i vejen med plastik",12,1,0,43.60124,18.87685,0,2316
65,140,"Bør et udvælgelseslotteri være en grundlæggende del af demokratiske politiske systemer?","Der ville være mindre korruption ved lotteri, da al korruption ville forsvinde hver gang lotteriet fandt sted",16,1,0,73.75294,82.43663,1,8430
66,59,"Hjælper eller skader elektroniske apparater børns udvikling?","Brugen af elektroniske enheder i skolen kan have en negativ indvirkning på børns karakterer",9,1,0,87.1403,93.53246,0,1066
67,49,"Skabte et guddommeligt væsen universet?","Videnskaben tilbyder alternative forklaringer på universets oprindelse.",10,1,0,75.80326,86.77848,0,1235
68,150,"Er moderne teknologi er en ulempe for samfundet?","Teknologi gør det muligt for enkeltpersoner at eje eller kontrollere ejendom på afstand, hvilket mindsker den enkeltes direkte ansvar for ejendommen",19,1,0,100,98.83916,0,5017
69,272,"Bør der ikke være nogen begrænsning for ytringsfriheden?","Censur fører til snæversynethed, fordi det forhindrer ærlig og åben diskussion",11,1,0,90.15547,95.46217,0,5009
70,230,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Dyrearter er allerede begyndt at uddø. Udryddelsen af menneskeheden er sandsynligvis det næste",14,1,0,30.93753,21.40959,0,2899
71,236,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Klimaforandringer sker langsomt. Vi kan tilpasse os inde for den tidsramme",10,1,0,84.36634,94.2561,1,3298
72,123,"Er videnskab lig religion?","Videnskab er yderst dynamisk og konstant i udvikling; religioner er normalt statiske og bevarende",13,1,0,100,100,0,2491
73,214,"Er det etisk forkert at spise kød?","At afslutte produktionen af kød vil være nødvendigt for at imødekomme det voksende fødevarebehov hos verdens befolkning",20,1,0,84.24574,90.03486,0,767
74,221,"Bør brugen af plastik undgås?","Jo mindre plastik vi bruger, desto mindre plastik skal vi producere",12,1,0,74.95901,88.9494,0,1959
75,289,"Bør vi tilpasse os klimaforandringer i stedet for at forhindre dem?","Tilpasning er en kortvarig løsning, mens afværgelse af klimaforandringer er en langvarig løsning",13,1,0,46.49581,54.69707,0,959
76,194,"Bør religion være involveret i politik?","Politik og religion bør lægges til side. Disse tre aspekter af livet bør IKKE følges ad: religion-stat-hær",15,1,0,92.20579,96.30642,0,284
77,181,"Bør atomkraft erstatte fossile brændstoffer?","Kerneenergi rummer langt større potentiale end fossile brændsler til at udvikle sig gennem teknologiske gennembrud og øget effektivitet",17,1,0,99.32159,82.43663,0,1049
78,204,"Bør salget af genetisk modificeret mad forbydes?","GMO'er er mere omkostningseffektive end umodificerede fødevarer og medfører mange fordele",11,1,0,79.30086,71.58202,0,342
79,151,"Er moderne teknologi er en ulempe for samfundet?","Teknolgi forhindrer os i at nyde de nuværende øjeblikke",14,1,0,54.21464,78.69782,0,351
80,200,"Bør salget af genetisk modificeret mad forbydes?","Genetiske modificerede fødevarer kan være skadelige for miljøet og økosystemer",11,1,0,82.55724,94.2561,0,486
81,173,"Bør abort betragtes som mord?","Da hensigten med abort er døden, bør sådanne procedurer betragtes som mord",11,1,0,95.9446,89.07001,0,2116
82,121,"Er videnskab lig religion?","Både videnskab og religion kræver troen på noget, som du personligt ikke forstår for at fungere",16,1,0,89.55244,75.56205,0,210
83,23,"Er mennesker fundamentalt anderledes end andre dyr?","Mennesker har en følelse af selvbevidsthed og individuel identitet",9,1,0,100,100,0,766
84,24,"Er mennesker fundamentalt anderledes end andre dyr?","Mennesker har menneskelig bevidsthed, som ontologisk og fundamentalt adskiller sig fra enhver anden form for bevidsthed",16,1,0,99.80401,98.71855,0,425
85,113,"Er stråling fra mobiltelefoner og Wi-fi skadeligt?","Mobiltelefonstråling øger gennemtrængeligheden af blod-hjerne-barrieren",10,1,0,56.86799,68.44625,1,1091
86,203,"Bør salget af genetisk modificeret mad forbydes?","Et universelt forbud er ikke den rigtige tilgang til at håndtere eventuelle problemer med genetisk modificerede fødevarer",17,1,0,64.34561,74.47659,0,1530
87,193,"Bør religion være involveret i politik?","At involvere religion i politik er i modstrid med principperne for et sekulært demokratisk samfund",14,1,0,99.68341,94.37671,0,25
88,196,"Bør sexarbejde være lovligt?","Det er umuligt at udrydde sexarbejde som profession. Derfor ville det være bedre at legalisere det",18,1,0,0.18279,0,0,365
89,247,"Bør alle stoffer blive legaliseret?","At tage stoffer kan være en vigtig og positiv oplevelse for enkeltpersoner og fællesskaber",13,1,0,37.5709,39.62122,0,388
90,233,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Menneskets evolution er langsommere end klimaforandringerne, hvilket gør det svært for mennesker at tilpasse sig klimaforandringer",20,1,0,95.82399,95.9446,0,634
91,152,"Er moderne teknologi er en ulempe for samfundet?","Moderne teknologi udvikler sig hurtigere end vores evne til at forstå, formulere og godkende effektive politikker, der kan beskytte os mod teknologisk skade",21,1,0,71.94384,83.5221,0,974
92,242,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Menneskeskabte kulstofemissioner vil sandsynligvis beskytte mennesker mod en anden istid",12,1,0,57.47103,39.50061,1,666
93,232,"Vil menneskeskabt klimaforandring føre til menneskehedens udryddelse?","Hvis afgørende tippepunkter nås, så kan sammenbrud af økosystemer føre til udryddelse af menneskeracen",18,1,0,60.4862,71.58202,1,685
94,138,"Bør et udvælgelseslotteri være en grundlæggende del af demokratiske politiske systemer?","Politikere valgt gennem lotteri ville være bedre til deres arbejde",10,1,0,42.39518,38.05333,1,909
95,216,"Er det etisk forkert at spise kød?","Smagen af kød er lækker og giver mange mennesker glæde på en måde, som vegetarisk mad ikke fuldt ud kan efterligne",20,1,0,95.82399,81.95421,0,749
96,37,"Er Darwins evolutionsteori filosofi eller videnskab?","Darwins teori har logiske fejl og kan derfor næppe betragtes som videnskab",14,1,0,0.54462,1.26826,0,1049
97,157,"Er moderne teknologi er en ulempe for samfundet?","Teknologi har ændret hverdagen til det bedre for altid",9,1,0,99.44219,81.8336,0,4344
98,162,"Bør nogle føle sig forpligtet til at ændre sin livsstil for at bekæmpe global opvarmning?","Mennesker, der lever i privilegerede positioner, har et moralsk ansvar for at ændre deres livsstil",13,1,1,100,100,0,9648
99,249,"Bør alle stoffer blive legaliseret?","Stoffer bør forblive forbudt, fordi de er sundhedsskadelige for de personer, der bruger dem",16,1,0,92.92943,86.65787,0,1301
100,124,"Er videnskab lig religion?","I modsætning til religion er videnskab baseret på beviser og eksperimentering, hvilket er en mere pålidelig metode til at opnå sandheden",18,1,0,99.92462,99.92462,0,1100
